Carimbo de data/hora,Quote,Author
2021/12/15 23:39:47,"My dad always told me you have to be as quick as you can straight away out of the box. Some people say, 'Feel your way into it; build it up.' No. My dad would say, 'Straight away, you have to be there.' And I think that helps to warm up your tyres and brakes to be on it a bit more from lap one.",Max Verstappen
2021/12/15 23:39:49,"I think, in general, not only in Formula One but just in a lot of sports, when younger people come in and they do well, there's always a bit of talk going on. I think that's pretty normal.",Max Verstappen
2021/12/15 23:39:51,"If you have God on your side, everything becomes clear.",Ayrton Senna
2021/12/15 23:39:51,Being second is to be the first of the ones who lose.,Ayrton Senna
2021/12/15 23:39:52,"I have no idols. I admire work, dedication and competence.",Ayrton Senna
2021/12/15 23:39:53,You will never know the feeling of a driver when winning a race. The helmet hides feelings that cannot be understood.,Ayrton Senna
2021/12/15 23:39:54,"Because in a split second, it's gone.",Ayrton Senna
2021/12/15 23:39:56,My biggest error? Something that is to happen yet.,Ayrton Senna
2021/12/15 23:39:57,"Because I believe in God and have faith in God, it doesn't mean I am immortal. It doesn't mean I am immune, as has been claimed. I am as scared as anyone of getting hurt, especially driving a Formula One car.",Ayrton Senna
2021/12/15 23:39:58,"I continuously go further and further learning about my own limitations, my body limitation, psychological limitations. It's a way of life for me.",Ayrton Senna
2021/12/15 23:39:59,Fear is exciting for me.,Ayrton Senna
2021/12/15 23:40:00,"You must take the compromise to win, or else nothing. That means: you race or you do not.",Ayrton Senna
2021/12/15 23:40:01,There are no small accidents on this circuit.,Ayrton Senna
2021/12/15 23:40:02,"It's going to be a season with lots of accidents, and I'll risk saying that we'll be lucky if something really serious doesn't happen.",Ayrton Senna
2021/12/15 23:40:03,"Of course there are moments that you wonder how long you should be doing it because there are other aspects which are not nice, of this lifestyle. But I just love winning.",Ayrton Senna
2021/12/15 23:40:05,"Then suddenly something just kicked me. I kind of woke up and realised that I was in a different atmosphere than you normally are. My immediate reaction was to back off, slow down.",Ayrton Senna
2021/12/15 23:40:06,"And so you touch this limit, something happens and you suddenly can go a little bit further. With your mind power, your determination, your instinct, and the experience as well, you can fly very high.",Ayrton Senna
2021/12/15 23:40:08,I am not designed to come second or third. I am designed to win.,Ayrton Senna
2021/12/15 23:40:09,"And suddenly I realised that I was no longer driving the car consciously. I was driving it by a kind of instinct, only I was in a different dimension.",Ayrton Senna
2021/12/15 23:40:11,"Racing, competing, it's in my blood. It's part of me, it's part of my life; I have been doing it all my life and it stands out above everything else.",Ayrton Senna
2021/12/15 23:40:12,I don't know driving in another way which isn't risky. Each one has to improve himself. Each driver has its limit. My limit is a little bit further than other's.,Ayrton Senna
2021/12/15 23:40:13,"Wealthy men can't live in an island that is encircled by poverty. We all breathe the same air. We must give a chance to everyone, at least a basic chance.",Ayrton Senna
2021/12/15 23:40:14,"It was like I was in a tunnel. Not only the tunnel under the hotel but the whole circuit was a tunnel. I was just going and going, more and more and more and more. I was way over the limit but still able to find even more.",Ayrton Senna
2021/12/15 23:40:15,The danger sensation is exciting. The challenge is to find new dangers.,Ayrton Senna
2021/12/15 23:40:16,"On a given day, a given circumstance, you think you have a limit.",Ayrton Senna
2021/12/15 23:40:17,"Women - always in trouble with them, but can't live without them.",Ayrton Senna
2021/12/15 23:40:18,Winning is the most important. Everything is consequence of that.,Ayrton Senna
2021/12/15 23:40:19,"These things bring you to reality as to how fragile you are; at the same moment you are doing something that nobody else is able to do. The same moment that you are seen as the best, the fastest and somebody that cannot be touched, you are enormously fragile.",Ayrton Senna
2021/12/15 23:40:20,"I was already on pole, then by half a second and then one second and I just kept going. Suddenly I was nearly two seconds faster than anybody else, including my team mate with the same car.",Ayrton Senna
2021/12/15 23:40:23,"It doesn't matter how much money you've got, or how many connections, there's always something you want that's out of reach.",Jenson Button
2021/12/15 23:40:24,"To understand the intensity of driving an F1 car, you have to be in it. When you're driving a 750hp machine at 200mph, the noise and the vibrations are incredible. The G-force when you take big corners is like someone trying to rip your head off. You hit the brakes, and it feels as if the skin is being pulled off your body.",Jenson Button
2021/12/15 23:40:25,"The fast, flowing parts, the high-speed corners, that's where a Formula One car is at its best - changes of direction, pulling high g-forces left and right.",Jenson Button
2021/12/15 23:40:26,"To drive an F1 car you have to be a little mad. On the morning of a race there's a mix of excitement and fear. If it's a wet track, then it's worse as you're not in control most of the time, which is the thing all drivers fear the most.",Jenson Button
2021/12/15 23:40:27,We go through the whole season working on next season's car and developing the car and making sure we fit in the car and all that sort of stuff. And we obviously give ideas of what we would hope next year's car would have even if it's small things like buttons on the steering wheel and different positions and whatever.,Jenson Button
2021/12/15 23:40:29,It is such a special feeling to win a grand prix.,Jenson Button
2021/12/15 23:40:30,In my hometown there is a pub named after me - The Frome Flyer on Jenson Avenue. How cool is that?!,Jenson Button
2021/12/15 23:40:31,When it comes to my racing career I'm very driven and very selfish. People who are around me at races will know that I'm a different person here than in my personal life. I completely blank people at races. I need to be focused. I'm rude.,Jenson Button
2021/12/15 23:40:32,"When you're in a car which can win every race, or fight for a win every race, that is pressure.",Jenson Button
2021/12/15 23:40:33,"I think as a 20-year-old you expect life to always be easy. You get given a good hand and the chance to race in Formula One. You think the driver can make the difference, can make up for everything else within the team. But that is not the case. You are racing in such a competitive sport so that doesn't happen.",Jenson Button
2021/12/15 23:40:34,We all drive differently and have different styles. For me I need a car I can develop beneath me and feel comfortable in. If the car feels neutral and unbalanced it doesn't work for me.,Jenson Button
2021/12/15 23:40:35,"I love cycling, running and swimming. In recent years I've competed regularly in triathlons, which means I don't find the physical side of driving a struggle any more.",Jenson Button
2021/12/15 23:40:37,"When I'm on my own, I can be negative. I need my friends and family around to help pick me up if I've had a bad qualifying session. I think insecurity plagues a lot of sportspeople.",Jenson Button
2021/12/15 23:40:38,"When I do retire, I know for a fact that I'll never be able to replace the incredible feeling I get when I'm driving an F1 car.",Jenson Button
2021/12/15 23:40:39,"In the car and in front of the camera I tend to be very calm but behind the scenes I can get fired up and passionate, I just don't see the need to shout my mouth off in public.",Jenson Button
2021/12/15 23:40:40,"I don't purposely speed, but I might go over by five or six miles an hour from time to time. It doesn't give me a buzz driving on normal roads, because I can't go fast enough. It's never going to be anything like an F1 car.",Jenson Button
2021/12/15 23:40:41,"My 'Movember' moustache was never going to be as big as Nigel Mansell's, but I tried my best. The amazing thing is that when you try to grow a moustache, you notice everyone else's. There are some amazing moustaches on the grid.",Jenson Button
